EMG_Pod01,EMG_Pod02,EMG_Pod03,EMG_Pod04,EMG_Pod05,EMG_Pod06,EMG_Pod07,EMG_Pod08,Timestamp
-1, -1, -1, -1, -2, -1, 2, 0, 2021-08-24 19:31:29.289884
0, -1, 0, -1, 0, 0, 0, 1, 2021-08-24 19:31:29.289884
-1, -1, -1, 0, -1, -3, -2, -1, 2021-08-24 19:31:29.310909
-1, -2, -2, 0, -1, 0, 0, 0, 2021-08-24 19:31:29.310909
-2, -2, -4, -4, -1, -1, 0, -2, 2021-08-24 19:31:29.311882
0, 0, -1, -1, 1, -1, -2, -1, 2021-08-24 19:31:29.312881
-2, -1, 0, -3, -1, -3, -3, -3, 2021-08-24 19:31:29.332879
1, 0, 0, 0, -2, -3, -2, -1, 2021-08-24 19:31:29.333878
0, -1, -2, -1, -1, -1, 0, 0, 2021-08-24 19:31:29.334879
0, -1, 1, 0, 0, 6, 8, 2, 2021-08-24 19:31:29.334879
-1, -1, 0, 0, -2, -8, -10, -4, 2021-08-24 19:31:29.347877
-4, -2, -1, -2, -4, -8, -6, -4, 2021-08-24 19:31:29.348876
1, -1, -1, -2, 1, 3, 2, -1, 2021-08-24 19:31:29.349876
-1, 0, -1, 0, 0, 1, 1, 2, 2021-08-24 19:31:29.349876
1, 0, -3, -1, 0, 4, 5, 0, 2021-08-24 19:31:29.370873
-1, -1, -1, -1, -1, -1, 1, 1, 2021-08-24 19:31:29.370873
-2, -1, -1, 1, -1, -3, -2, -3, 2021-08-24 19:31:29.371876
-2, -2, -1, 0, -1, -4, -5, -4, 2021-08-24 19:31:29.372874
-1, 0, -2, 0, 1, 1, 4, 1, 2021-08-24 19:31:29.392907
1, 0, 0, 1, 0, 1, 1, 1, 2021-08-24 19:31:29.393872
0, -1, -1, 0, 0, 0, 1, 0, 2021-08-24 19:31:29.394875
0, -1, 0, -1, 0, -3, -4, -2, 2021-08-24 19:31:29.394875
0, -1, -1, -2, -1, -1, -3, -2, 2021-08-24 19:31:29.407869
0, 0, 0, -1, 0, 3, 2, 0, 2021-08-24 19:31:29.407869
0, -1, -1, -2, -3, 0, 0, 1, 2021-08-24 19:31:29.414868
-2, -1, 0, -1, -2, -5, -5, -1, 2021-08-24 19:31:29.414868
0, -1, -2, -1, -2, -2, -2, -1, 2021-08-24 19:31:29.430866
-1, -1, -1, -3, 0, 1, 3, -1, 2021-08-24 19:31:29.430866
0, 0, 1, -1, 1, -1, 0, 1, 2021-08-24 19:31:29.431867
-2, -3, -4, -4, -3, -5, -7, -3, 2021-08-24 19:31:29.432865
-3, -1, -1, -2, -1, -2, 1, -1, 2021-08-24 19:31:29.452862
-2, -1, -1, -2, 1, 1, 0, 0, 2021-08-24 19:31:29.453862
