Timestamp,Milliseconds,Angle,,
,,,,240 per second
15:01.5,534026,102.3317916,,
,,,,
15:01.5,538027,102.6357832,,
,,,,
15:01.5,542025,102.7320186,,
,,,,
15:01.5,546026,102.1177324,,
,,,,
15:01.5,550025,101.798599,,
,,,,
15:01.6,554025,101.4740527,,
,,,,
15:01.6,559027,101.7163961,,
,,,,
15:01.6,563026,101.4938885,,
,,,,
15:01.6,567025,101.3574544,,
,,,,
15:01.6,571025,101.2517359,,
,,,,
15:01.6,575026,101.9282969,,
,,,,
15:01.6,579026,101.9784308,,
,,,,
15:01.6,584026,101.9016026,,
,,,,
15:01.6,588025,101.6732844,,
,,,,
15:01.6,592026,101.931007,,
,,,,
15:01.6,596026,101.9366877,,
,,,,
15:01.6,600027,101.7717322,,
,,,,
15:01.6,604026,102.0457483,,
,,,,
15:01.6,609026,101.4983257,,
,,,,
15:01.6,613026,101.7195097,,
,,,,
15:01.6,617025,100.8924326,,
,,,,
15:01.6,621025,101.5145196,,
,,,,
15:01.6,625026,101.3184943,,
,,,,
15:01.6,629026,101.559446,,
,,,,
15:01.6,634027,101.6037711,,
,,,,
15:01.6,638026,101.5289931,,
,,,,
15:01.6,642025,101.7896179,,
,,,,
15:01.6,646026,101.822204,,
,,,,
15:01.7,650027,101.9355986,,
,,,,
15:01.7,654077,102.195133,,
,,,,
15:01.7,659028,101.9317617,,
,,,,
15:01.7,663028,102.0785767,,
,,,,
15:01.7,667054,102.0687905,,
,,,,
15:01.7,671051,102.23115,,
,,,,
15:01.7,675051,102.2484937,,
,,,,
15:01.7,679056,102.2966566,,
,,,,
15:01.7,684028,102.0551745,,
,,,,
15:01.7,688025,102.0008069,,
,,,,
15:01.7,692025,102.1506012,,
,,,,
15:01.7,696026,101.9983136,,
,,,,
15:01.7,700026,101.9121417,,
,,,,
15:01.7,704025,102.243524,,
,,,,
15:01.7,709026,101.9954618,,
,,,,
15:01.7,713025,102.0274714,,
,,,,
15:01.7,717025,101.6672144,,
,,,,
15:01.7,721026,101.7408483,,
,,,,
15:01.7,725026,101.7405469,,
,,,,
15:01.7,729026,101.4916871,,
,,,,
15:01.7,734025,101.4986148,,
,,,,
15:01.7,738026,101.6408676,,
,,,,
15:01.7,742025,101.7192468,,
,,,,
15:01.7,746026,101.7622039,,
,,,,
15:01.8,750026,101.8860054,,
,,,,
15:01.8,754026,101.9335977,,
,,,,
15:01.8,759026,101.9614514,,
,,,,
15:01.8,763027,101.9662989,,
,,,,
15:01.8,767025,102.1818713,,
,,,,
15:01.8,771026,102.6473973,,
,,,,
15:01.8,775025,102.0681189,,
,,,,
15:01.8,779026,101.7770388,,
,,,,
15:01.8,784026,101.9065179,,
,,,,
15:01.8,788027,101.7225084,,
,,,,
15:01.8,792025,101.687034,,
,,,,
15:01.8,796026,101.3998961,,
,,,,
15:01.8,800026,101.9281123,,
,,,,
15:01.8,804027,101.9410941,,
,,,,
15:01.8,809029,102.1396964,,
,,,,
15:01.8,813026,102.0487886,,
,,,,
15:01.8,817028,102.0946686,,
,,,,
15:01.8,821026,101.8982928,,
,,,,
15:01.8,825026,102.0104255,,
,,,,
15:01.8,829026,101.7356815,,
,,,,
15:01.8,834026,101.8578524,,
,,,,
15:01.8,838027,102.1130903,,
,,,,
15:01.8,842025,102.3120507,,
,,,,
15:01.8,846025,102.11759,,
,,,,
15:01.9,850026,102.3960155,,
,,,,
15:01.9,854025,102.3652945,,
,,,,
15:01.9,859029,102.2297834,,
,,,,
15:01.9,863026,101.9474593,,
,,,,
15:01.9,867025,101.9734799,,
,,,,
15:01.9,871026,101.9575534,,
,,,,
15:01.9,875026,102.0168231,,
,,,,
15:01.9,879025,102.1705774,,
,,,,
15:01.9,884026,102.2049415,,
,,,,
15:01.9,888026,102.3452033,,
,,,,
15:01.9,892026,102.2765493,,
,,,,
15:01.9,896026,102.2132429,,
,,,,
15:01.9,900026,101.9951024,,
,,,,
15:01.9,904028,102.194804,,
,,,,
15:01.9,909029,101.9422741,,
,,,,
15:01.9,913027,102.1521304,,
,,,,
15:01.9,917026,102.3477611,,
,,,,
15:01.9,921026,102.5108549,,
,,,,
15:01.9,925027,102.3425276,,
,,,,
15:01.9,929026,102.312323,,
,,,,
15:01.9,934026,102.2844496,,
,,,,
15:01.9,938027,102.1087904,,
,,,,
15:01.9,941531,101.9289281,,
,,,,
15:01.9,946041,102.0579758,,
,,,,
15:02.0,950041,101.9930453,,
,,,,
15:02.0,954041,101.9429873,,
,,,,
15:02.0,959042,102.0238679,,
,,,,
15:02.0,963041,101.8563551,,
,,,,
15:02.0,967041,102.0710719,,
,,,,
15:02.0,971041,102.0357222,,
,,,,
15:02.0,975041,102.1469897,,
,,,,
15:02.0,979041,102.3820989,,
,,,,
15:02.0,984041,101.7262808,,
,,,,
15:02.0,988042,101.8996786,,
,,,,
15:02.0,992041,101.9355598,,
,,,,
15:02.0,996042,102.0700198,,
,,,,
15:02.0,41,101.8083579,,
,,,,
15:02.0,4041,101.9105546,,
,,,,
15:02.0,9042,101.7308594,,
,,,,
15:02.0,13041,101.9777036,,
,,,,
15:02.0,17041,102.2582014,,
,,,,
15:02.0,21042,102.4849037,,
,,,,
15:02.0,25041,102.0684521,,
,,,,
15:02.0,29041,102.4494922,,
,,,,
15:02.0,34042,102.1057862,,
,,,,
15:02.0,38042,102.0394213,,
,,,,
15:02.0,42041,101.8734622,,
,,,,
15:02.0,46042,101.9275136,,
,,,,
15:02.1,50042,102.2191138,,
,,,,
15:02.1,54041,102.1864558,,
,,,,
15:02.1,59042,101.9564933,,
,,,,
15:02.1,63041,101.833254,,
,,,,
15:02.1,67041,101.7916382,,
,,,,
15:02.1,71041,101.8235683,,
,,,,
15:02.1,75042,102.2503281,,
,,,,
15:02.1,79041,102.3398635,,
,,,,
15:02.1,84042,102.2838456,,
,,,,
15:02.1,88041,102.2806036,,
,,,,
15:02.1,92041,102.2605948,,
,,,,
15:02.1,96041,102.489776,,
,,,,
15:02.1,100042,102.6002211,,
,,,,
15:02.1,104041,102.9724353,,
,,,,
15:02.1,109042,102.574653,,
,,,,
15:02.1,113041,102.3920733,,
,,,,
15:02.1,117041,102.6489301,,
,,,,
15:02.1,121042,102.5042781,,
,,,,
15:02.1,125041,102.7600244,,
,,,,
15:02.1,129042,102.9248141,,
,,,,
15:02.1,134041,103.2733945,,
,,,,
15:02.1,138042,103.2171421,,
,,,,
15:02.1,142041,102.8791249,,
,,,,
15:02.1,146041,102.9066407,,
,,,,
15:02.2,150059,102.5511487,,
,,,,
15:02.2,154060,102.4614013,,
,,,,
15:02.2,159060,102.533766,,
,,,,
15:02.2,163060,102.7977716,,
,,,,
15:02.2,167059,102.836452,,
,,,,
15:02.2,171059,102.9602755,,
,,,,
15:02.2,175059,102.9891258,,
,,,,
15:02.2,179059,102.7413912,,
,,,,
15:02.2,184059,102.7837129,,
,,,,
15:02.2,188059,102.6423797,,
,,,,
15:02.2,192059,102.5049698,,
,,,,
15:02.2,196059,102.6108951,,
,,,,
15:02.2,200060,102.504102,,
,,,,
15:02.2,204059,102.3940828,,
,,,,
15:02.2,209060,102.2850279,,
,,,,
15:02.2,213059,102.0601808,,
,,,,
15:02.2,217059,101.859173,,
,,,,
15:02.2,221059,102.0552765,,
,,,,
15:02.2,225059,102.1107324,,
,,,,
15:02.2,229059,102.7295531,,
,,,,
15:02.2,234059,102.2829564,,
,,,,
15:02.2,238059,102.9238667,,
,,,,
15:02.2,242059,103.1773094,,
,,,,
15:02.2,246059,102.5827932,,
,,,,
15:02.2,250059,102.4553498,,
,,,,
15:02.3,254059,102.6758336,,
,,,,
15:02.3,259062,103.0865798,,
,,,,
15:02.3,263059,103.3640275,,
,,,,
15:02.3,267059,103.2579573,,
,,,,
15:02.3,271059,103.5345965,,
,,,,
15:02.3,275059,103.7321132,,
,,,,
15:02.3,279060,103.5434267,,
,,,,
15:02.3,284059,103.4445661,,
,,,,
15:02.3,288060,103.183332,,
,,,,
15:02.3,292059,102.8716722,,
,,,,
15:02.3,296059,103.0118294,,
,,,,
15:02.3,300059,103.155074,,
,,,,
15:02.3,304059,103.0453515,,
,,,,
15:02.3,308059,103.282458,,
,,,,
15:02.3,313059,103.2032227,,
,,,,
15:02.3,317060,103.4240947,,
,,,,
15:02.3,321062,103.4465062,,
,,,,
15:02.3,325059,103.4163666,,
,,,,
15:02.3,329060,103.5270616,,
,,,,
15:02.3,334060,103.4695841,,
,,,,
15:02.3,338059,103.3375205,,
,,,,
15:02.3,342060,103.1657926,,
,,,,
15:02.3,346059,102.9620617,,
,,,,
15:02.4,350059,102.8336697,,
,,,,
15:02.4,354059,102.9600004,,
,,,,
15:02.4,359060,102.8318469,,
,,,,
15:02.4,363059,103.281364,,
,,,,
15:02.4,367059,103.4389824,,
,,,,
15:02.4,371060,103.6164668,,
,,,,
15:02.4,375059,103.2173106,,
,,,,
15:02.4,379059,103.1005861,,
,,,,
15:02.4,384060,102.6130738,,
,,,,
15:02.4,388059,102.6932248,,
,,,,
15:02.4,392059,102.9345997,,
,,,,
15:02.4,396060,102.9585198,,
,,,,
15:02.4,400573,102.7554092,,
,,,,
15:02.4,404570,102.8012517,,
,,,,
15:02.4,408571,102.8923649,,
,,,,
15:02.4,412571,103.1004956,,
,,,,
15:02.4,416570,103.0917953,,
,,,,
15:02.4,421571,103.120783,,
,,,,
15:02.4,425570,102.9422384,,
,,,,
15:02.4,429570,102.9935621,,
,,,,
15:02.4,433570,102.6077748,,
,,,,
15:02.4,437570,102.7616364,,
,,,,
15:02.4,441570,102.9140016,,
,,,,
15:02.4,445570,102.6877877,,
,,,,
15:02.5,450570,103.1231452,,
,,,,
15:02.5,454570,103.413447,,
,,,,
15:02.5,458570,103.0350134,,
,,,,
15:02.5,462570,102.7359848,,
,,,,
15:02.5,466570,102.8545015,,
,,,,
15:02.5,471570,102.9095251,,
,,,,
15:02.5,475570,102.8710524,,
,,,,
15:02.5,479570,102.5709557,,
,,,,
15:02.5,483571,102.96959,,
,,,,
15:02.5,487571,103.0868817,,
,,,,
15:02.5,491570,102.8915923,,
,,,,
15:02.5,496570,102.7969771,,
,,,,
15:02.5,500570,102.8995437,,
,,,,
15:02.5,504572,103.14126,,
,,,,
15:02.5,508570,103.1515263,,
,,,,
15:02.5,512570,102.9781939,,
,,,,
15:02.5,516570,103.0641948,,
,,,,
15:02.5,521571,103.1491525,,
,,,,
15:02.5,525570,102.954935,,
,,,,
15:02.5,529570,102.7875718,,
,,,,
15:02.5,533570,102.2102218,,
,,,,
15:02.5,537571,102.9245805,,
,,,,
15:02.5,541570,102.1813334,,
,,,,
15:02.5,546570,102.4673118,,
,,,,
15:02.6,550570,102.4625702,,
,,,,
15:02.6,554570,102.3964963,,
,,,,
15:02.6,558571,102.4367656,,
,,,,
15:02.6,562570,102.0622556,,
,,,,
15:02.6,566570,102.6609456,,
,,,,
15:02.6,571570,102.708238,,
,,,,
15:02.6,575570,102.6625388,,
,,,,
15:02.6,579570,102.7239297,,
,,,,
15:02.6,583570,103.2954056,,
,,,,
15:02.6,587570,103.4552267,,
,,,,
15:02.6,591570,104.0716777,,
,,,,
15:02.6,596570,103.7798882,,
,,,,
15:02.6,600570,103.8041307,,
,,,,
15:02.6,604570,103.7454944,,
,,,,
15:02.6,608570,103.9162347,,
,,,,
15:02.6,612570,103.5465033,,
,,,,
15:02.6,616658,103.184243,,
,,,,
15:02.6,620583,103.0151788,,
,,,,
15:02.6,625583,102.7751455,,
,,,,
15:02.6,629583,103.0105793,,
,,,,
15:02.6,633584,103.111818,,
,,,,
15:02.6,637584,103.466904,,
,,,,
15:02.6,641583,103.5400811,,
,,,,
15:02.6,646584,102.979712,,
,,,,
15:02.7,650585,102.9767295,,
,,,,
15:02.7,654583,103.0546385,,
,,,,
15:02.7,658584,103.1990911,,
,,,,
15:02.7,662586,102.8054202,,
,,,,
15:02.7,666584,102.8788817,,
,,,,
15:02.7,670585,103.2389765,,
,,,,
15:02.7,675584,102.9472622,,
,,,,
15:02.7,679584,103.1506035,,
,,,,
15:02.7,683584,103.1073373,,
,,,,
15:02.7,687584,103.4455027,,
,,,,
15:02.7,691583,103.6181092,,
,,,,
15:02.7,695585,103.2865561,,
,,,,
15:02.7,700584,102.8629911,,
,,,,
15:02.7,704584,103.0120325,,
,,,,
15:02.7,708585,102.6620686,,
,,,,
15:02.7,712585,103.1968697,,
,,,,
15:02.7,716585,103.5700731,,
,,,,
15:02.7,720586,103.638825,,
,,,,
15:02.7,725586,103.7495031,,
,,,,
15:02.7,729586,103.3619345,,
,,,,
15:02.7,733625,103.2865236,,
,,,,
15:02.7,737588,103.7638968,,
,,,,
15:02.7,741623,103.650134,,
,,,,
15:02.7,745585,103.5734052,,
,,,,
15:02.8,750585,103.4574503,,
,,,,
15:02.8,754639,103.061287,,
,,,,
15:02.8,758585,102.9955637,,
,,,,
15:02.8,762584,103.1679183,,
,,,,
15:02.8,766636,103.1560978,,
,,,,
15:02.8,771587,103.2915965,,
,,,,
15:02.8,775586,103.6509056,,
,,,,
15:02.8,779586,103.9527076,,
,,,,
15:02.8,783620,103.399357,,
,,,,
15:02.8,787610,103.0062692,,
,,,,
15:02.8,791611,103.1745546,,
,,,,
15:02.8,796585,102.9920644,,
,,,,
15:02.8,800637,102.7805259,,
,,,,
15:02.8,804584,103.1606795,,
,,,,
15:02.8,808583,103.3940917,,
,,,,
15:02.8,812584,103.3260621,,
,,,,
15:02.8,816583,103.304844,,
,,,,
15:02.8,821583,103.303158,,
,,,,
15:02.8,825584,103.287598,,
,,,,
15:02.8,829583,103.5055513,,
,,,,
15:02.8,833584,103.5437938,,
,,,,
15:02.8,837583,103.4055941,,
,,,,
15:02.8,841583,103.288951,,
,,,,
15:02.8,845583,103.5990793,,
,,,,
15:02.9,850584,103.4927043,,
,,,,
15:02.9,854584,102.8889793,,
,,,,
15:02.9,858584,102.3338016,,
,,,,
15:02.9,862583,102.7792057,,
,,,,
15:02.9,866583,103.3184219,,
,,,,
15:02.9,870583,103.3528458,,
,,,,
15:02.9,875583,103.9237575,,
,,,,
15:02.9,879583,103.7474836,,
,,,,
15:02.9,883583,103.9264977,,
,,,,
15:02.9,887585,103.9696081,,
,,,,
15:02.9,891584,103.6579126,,
,,,,
15:02.9,896584,103.8271714,,
,,,,
15:02.9,900583,103.7416583,,
,,,,
15:02.9,904583,103.3879199,,
,,,,
15:02.9,908584,103.5709824,,
,,,,
15:02.9,912584,103.5240344,,
,,,,
15:02.9,916583,103.6461407,,
,,,,
15:02.9,921583,103.3906325,,
,,,,
15:02.9,925583,103.4293634,,
,,,,
15:02.9,929583,103.4848489,,
,,,,
15:02.9,933584,103.0660247,,
,,,,
15:02.9,937584,103.0188877,,
,,,,
15:02.9,941583,103.0984461,,
,,,,
15:02.9,945584,103.1711802,,
,,,,
15:03.0,950583,103.3898774,,
,,,,
15:03.0,954583,103.3440354,,
,,,,
15:03.0,958584,103.2422821,,
,,,,
15:03.0,962584,103.1429426,,
,,,,
15:03.0,966583,103.2514696,,
,,,,
15:03.0,971584,103.2876781,,
,,,,
15:03.0,975583,103.2291611,,
,,,,
15:03.0,979583,103.1730187,,
,,,,
15:03.0,983584,103.1079349,,
,,,,
15:03.0,987583,102.9685838,,
,,,,
15:03.0,991583,103.0394406,,
,,,,
15:03.0,996584,103.2874532,,
,,,,
15:03.0,583,103.3472536,,
,,,,
15:03.0,4583,103.4445567,,
,,,,
15:03.0,8584,103.5438863,,
,,,,
15:03.0,12583,103.3825212,,
,,,,
15:03.0,16583,103.2946237,,
,,,,
15:03.0,21583,103.3562953,,
,,,,
15:03.0,25584,103.4532845,,
,,,,
15:03.0,29585,103.5292651,,
,,,,
15:03.0,33586,103.3405643,,
,,,,
15:03.0,37586,103.3498266,,
,,,,
15:03.0,41585,103.3978523,,
,,,,
15:03.0,46585,103.2328347,,
,,,,
15:03.1,50624,103.4067938,,
,,,,
15:03.1,54634,103.4969401,,
,,,,
15:03.1,58585,103.6829289,,
,,,,
15:03.1,62638,103.7070139,,
,,,,
15:03.1,66624,103.6565983,,
,,,,
15:03.1,70585,103.4957415,,
,,,,
15:03.1,75586,103.3177439,,
,,,,
15:03.1,79586,103.5393933,,
,,,,
15:03.1,83620,103.520592,,
,,,,
15:03.1,87627,103.5228764,,
,,,,
15:03.1,91633,103.4291018,,
,,,,
15:03.1,96585,103.3933522,,
,,,,
15:03.1,100585,103.4781064,,
,,,,
15:03.1,104625,103.4687978,,
,,,,
15:03.1,108611,103.5434751,,
,,,,
15:03.1,112586,103.2528326,,
,,,,
15:03.1,116636,103.1209639,,
,,,,
15:03.1,121587,103.3389898,,
,,,,
15:03.1,125586,103.7612232,,
,,,,
15:03.1,129621,103.7781645,,
,,,,
15:03.1,133587,103.9748773,,
,,,,
15:03.1,137586,104.0106662,,
,,,,
15:03.1,141625,103.847142,,
,,,,
15:03.1,146585,103.8232365,,
,,,,
15:03.2,150636,103.7638702,,
,,,,
15:03.2,154638,103.657666,,
,,,,
15:03.2,158585,103.7411405,,
,,,,
15:03.2,162585,103.7955324,,
,,,,
15:03.2,166618,103.8316828,,
,,,,
15:03.2,171586,103.8160537,,
,,,,
15:03.2,175607,103.8490909,,
,,,,
15:03.2,179620,103.7064307,,
,,,,
15:03.2,183585,103.5419543,,
,,,,
15:03.2,187586,103.1547793,,
,,,,
15:03.2,191585,103.3116593,,
,,,,
15:03.2,195585,103.2842776,,
,,,,
15:03.2,200621,103.0598365,,
,,,,
15:03.2,204621,102.8206968,,
,,,,
15:03.2,208585,103.0898006,,
,,,,
15:03.2,212625,103.4982503,,
,,,,
15:03.2,216610,103.4999795,,
,,,,
15:03.2,220645,103.7336277,,
,,,,
15:03.2,225619,103.7335633,,
,,,,
15:03.2,229618,103.5695464,,
,,,,
15:03.2,233658,103.389093,,
,,,,
15:03.2,237620,103.2521108,,
,,,,
15:03.2,241619,102.9878097,,
,,,,
15:03.2,245620,102.9825575,,
,,,,
15:03.3,250662,102.5355239,,
,,,,
15:03.3,254671,102.7933085,,
,,,,
15:03.3,258619,103.154179,,
,,,,
15:03.3,262620,102.6850188,,
,,,,
15:03.3,266656,102.8507985,,
,,,,
15:03.3,270656,102.5927971,,
,,,,
15:03.3,275656,103.3972623,,
,,,,
15:03.3,279654,103.1890057,,
,,,,
15:03.3,283619,102.833397,,
,,,,
15:03.3,287619,102.6813625,,
,,,,
15:03.3,291671,103.0530329,,
,,,,
15:03.3,296619,103.5007178,,
,,,,
15:03.3,300652,103.5352235,,
,,,,
15:03.3,304669,103.6956719,,
,,,,
15:03.3,308618,103.456157,,
,,,,
15:03.3,312644,103.251002,,
,,,,
15:03.3,316664,103.1506586,,
,,,,
15:03.3,321619,103.2989439,,
,,,,
15:03.3,325620,103.4358085,,
,,,,
15:03.3,329656,103.4444756,,
,,,,
15:03.3,333654,103.2761385,,
,,,,
15:03.3,337618,102.9287558,,
,,,,
15:03.3,341654,102.6305374,,
,,,,
15:03.3,345620,102.0820991,,
,,,,
15:03.4,350619,102.3232679,,
,,,,
15:03.4,354672,103.0656918,,
,,,,
15:03.4,358619,103.3121458,,
,,,,
15:03.4,362620,103.0070569,,
,,,,
15:03.4,366671,103.1562286,,
,,,,
15:03.4,370620,103.1659827,,
,,,,
15:03.4,375620,103.5712872,,
,,,,
15:03.4,379671,103.4828625,,
,,,,
15:03.4,383621,103.3301211,,
,,,,
15:03.4,387618,103.7117402,,
,,,,
15:03.4,391675,103.951664,,
,,,,
15:03.4,396619,104.3433217,,
,,,,
15:03.4,400661,104.0139618,,
,,,,
15:03.4,404671,104.0478729,,
,,,,
15:03.4,408619,104.0735076,,
,,,,
15:03.4,412621,103.8931393,,
,,,,
15:03.4,416619,104.078505,,
,,,,
15:03.4,421619,103.9858596,,
,,,,
15:03.4,425662,103.9493055,,
,,,,
15:03.4,429672,103.896336,,
,,,,
15:03.4,433622,103.7231756,,
,,,,
15:03.4,437619,103.6044549,,
,,,,
15:03.4,441619,103.0010089,,
,,,,
15:03.4,445618,103.3847096,,
,,,,
15:03.5,450618,103.6719877,,
,,,,
15:03.5,454670,103.5114443,,
,,,,
15:03.5,458656,103.7831736,,
,,,,
15:03.5,462672,103.4837814,,
,,,,
15:03.5,466671,103.4920814,,
,,,,
15:03.5,470656,103.7343938,,
,,,,
15:03.5,475618,104.1567674,,
,,,,
15:03.5,479618,104.2635849,,
,,,,
15:03.5,483655,104.2230914,,
,,,,
15:03.5,487620,104.7755877,,
,,,,
15:03.5,491656,104.6243627,,
,,,,
15:03.5,495620,104.2382848,,
,,,,
15:03.5,500662,103.851137,,
,,,,
15:03.5,504654,103.8049259,,
,,,,
15:03.5,508618,103.762863,,
,,,,
15:03.5,512618,103.8086886,,
,,,,
15:03.5,516655,103.6873149,,
,,,,
15:03.5,521620,103.8873278,,
,,,,
15:03.5,525621,103.692283,,
,,,,
15:03.5,529645,103.8113666,,
,,,,
15:03.5,533656,104.1659777,,
,,,,
15:03.5,537663,103.9646566,,
,,,,
15:03.5,541660,103.8024346,,
,,,,
15:03.5,546619,103.9957025,,
,,,,
15:03.6,550661,104.1877439,,
,,,,
15:03.6,554669,104.0351579,,
,,,,
15:03.6,558619,104.2313046,,
,,,,
15:03.6,562620,104.0462263,,
,,,,
15:03.6,566659,104.3317039,,
,,,,
15:03.6,570620,104.285821,,
,,,,
15:03.6,575645,104.5178369,,
,,,,
15:03.6,579654,104.0058285,,
,,,,
15:03.6,583621,103.5590977,,
,,,,
15:03.6,587658,103.52101,,
,,,,
15:03.6,591656,103.5796829,,
,,,,
15:03.6,595654,103.5306578,,
,,,,
15:03.6,600619,103.5347478,,
,,,,
15:03.6,604619,103.743456,,
,,,,
15:03.6,608619,103.772819,,
,,,,
15:03.6,612672,104.1111254,,
,,,,
15:03.6,616674,104.3287618,,
,,,,
15:03.6,620619,104.2794948,,
,,,,
15:03.6,625621,104.2169575,,
,,,,
15:03.6,629672,104.1897672,,
,,,,
15:03.6,633619,104.1081496,,
,,,,
15:03.6,637619,104.0277553,,
,,,,
15:03.6,641619,103.9281708,,
,,,,
15:03.6,646619,103.9723423,,
,,,,
15:03.7,650634,103.8752263,,
,,,,
15:03.7,654655,103.9155998,,
,,,,
15:03.7,658619,103.9754151,,
,,,,
15:03.7,662647,103.682582,,
,,,,
15:03.7,666659,103.3171118,,
,,,,
15:03.7,670655,103.3520507,,
,,,,
15:03.7,675657,102.9801833,,
,,,,
15:03.7,679658,103.3454991,,
,,,,
15:03.7,683658,103.7320821,,
,,,,
15:03.7,687619,103.2326091,,
,,,,
15:03.7,691656,103.1017426,,
,,,,
15:03.7,695620,103.0882411,,
,,,,
15:03.7,700619,103.3395088,,
,,,,
15:03.7,704670,103.6652496,,
,,,,
15:03.7,708619,103.8564834,,
,,,,
15:03.7,712619,103.5879795,,
,,,,
15:03.7,716660,103.6966327,,
,,,,
15:03.7,721619,103.6810208,,
,,,,
15:03.7,725620,103.9085549,,
,,,,
15:03.7,729619,103.9971567,,
,,,,
15:03.7,733621,103.7723163,,
,,,,
15:03.7,737620,103.4569257,,
,,,,
15:03.7,741644,103.8260234,,
,,,,
15:03.7,745619,103.8518405,,
,,,,
15:03.8,750641,103.9524737,,
,,,,
15:03.8,754662,103.6108702,,
,,,,
15:03.8,758619,103.4791306,,
,,,,
15:03.8,762660,103.301469,,
,,,,
15:03.8,766660,103.3215817,,
,,,,
15:03.8,770619,103.1502029,,
,,,,
15:03.8,775618,102.8029991,,
,,,,
15:03.8,779671,102.7792291,,
,,,,
15:03.8,783654,102.3236959,,
,,,,
15:03.8,787619,103.5735322,,
,,,,
15:03.8,791619,103.2402252,,
,,,,
15:03.8,796619,103.7233297,,
,,,,
15:03.8,800673,103.9366472,,
,,,,
15:03.8,804670,103.6525994,,
,,,,
15:03.8,808619,104.2084474,,
,,,,
15:03.8,812619,103.8055195,,
,,,,
15:03.8,816654,103.6449808,,
,,,,
15:03.8,820620,103.3792696,,
,,,,
15:03.8,825619,103.4276884,,
,,,,
15:03.8,829656,103.5031185,,
,,,,
15:03.8,833656,103.5953383,,
,,,,
15:03.8,837619,103.3840141,,
,,,,
15:03.8,841619,103.6321884,,
,,,,
15:03.8,845619,103.1997599,,
,,,,
15:03.9,850620,102.9720703,,
,,,,
15:03.9,854619,103.0701955,,
,,,,
15:03.9,858619,103.1283371,,
,,,,
15:03.9,862620,103.4747686,,
,,,,
15:03.9,866672,103.3302901,,
,,,,
15:03.9,871623,103.3809814,,
,,,,
15:03.9,875619,103.2991985,,
,,,,
15:03.9,879733,103.2079595,,
,,,,
15:03.9,883684,103.009542,,
,,,,
15:03.9,887682,102.8997601,,
,,,,
15:03.9,891707,102.6579938,,
,,,,
15:03.9,895720,103.3286215,,
,,,,
15:03.9,900699,102.9414923,,
,,,,
15:03.9,904735,103.1944636,,
,,,,
15:03.9,908683,103.2615499,,
,,,,
15:03.9,912683,103.3817896,,
,,,,
15:03.9,916717,103.1783091,,
,,,,
15:03.9,920682,103.0606691,,
,,,,
15:03.9,925682,102.8884386,,
,,,,
15:03.9,929707,102.5726676,,
,,,,
15:03.9,933683,102.4379779,,
,,,,
15:03.9,937682,102.6574504,,
,,,,
15:03.9,941683,102.2625016,,
,,,,
15:03.9,945682,101.9851504,,
,,,,
15:04.0,950683,102.5760941,,
,,,,
15:04.0,954718,102.2655625,,
,,,,
15:04.0,958682,102.0816033,,
,,,,
15:04.0,962682,102.8547853,,
,,,,
15:04.0,966724,103.0573772,,
,,,,
15:04.0,970683,103.0125151,,
,,,,
15:04.0,975682,103.1108889,,
,,,,
15:04.0,979683,103.3809682,,
,,,,
15:04.0,983724,103.35886,,
,,,,
15:04.0,987713,102.8567042,,
,,,,
15:04.0,991726,103.2644144,,
,,,,
15:04.0,995710,103.2221817,,
,,,,
15:04.0,689,103.3738505,,
,,,,
15:04.0,4734,103.4012186,,
,,,,
15:04.0,8682,103.2251933,,
,,,,
15:04.0,12685,103.0189179,,
,,,,
15:04.0,16733,103.1746206,,
,,,,
15:04.0,20682,102.9755813,,
,,,,
15:04.0,25682,102.9702661,,
,,,,
15:04.0,29683,102.9821385,,
,,,,
15:04.0,33682,103.3965676,,
,,,,
15:04.0,37682,103.8424961,,
,,,,
15:04.0,41681,103.6023088,,
,,,,
15:04.0,46682,103.4329526,,
,,,,
15:04.1,50684,103.3181277,,
,,,,
15:04.1,54707,102.9554565,,
,,,,
15:04.1,58682,102.5459052,,
,,,,
15:04.1,62707,103.3210844,,
,,,,
15:04.1,66723,103.1031548,,
,,,,
15:04.1,70682,103.5309129,,
,,,,
15:04.1,75682,103.6126607,,
,,,,
15:04.1,79682,103.5630923,,
,,,,
15:04.1,83682,103.6251938,,
,,,,
15:04.1,87706,103.4905015,,
,,,,
15:04.1,91721,103.4724019,,
,,,,
15:04.1,95683,103.7131101,,
,,,,
15:04.1,100687,103.6520966,,
,,,,
15:04.1,104682,104.1070011,,
,,,,
15:04.1,108683,104.3816182,,
,,,,
15:04.1,112682,104.2508919,,
,,,,
15:04.1,116717,104.0847365,,
,,,,
15:04.1,120723,103.9071825,,
,,,,
15:04.1,125684,103.6720767,,
,,,,
15:04.1,129718,103.677925,,
,,,,
15:04.1,133725,103.6161821,,
,,,,
15:04.1,137720,103.7373418,,
,,,,
15:04.1,141717,103.7476032,,
,,,,
15:04.1,145683,103.6720392,,
,,,,
15:04.2,150682,103.6599174,,
,,,,
15:04.2,154716,103.8839974,,
,,,,
15:04.2,158682,103.4257168,,
,,,,
15:04.2,162682,103.0402388,,
,,,,
15:04.2,166682,103.3481325,,
,,,,
15:04.2,170681,103.6949634,,
,,,,
15:04.2,175682,103.8578836,,
,,,,
15:04.2,179722,103.2965023,,
,,,,
15:04.2,183681,103.0173856,,
,,,,
15:04.2,187682,103.571202,,
,,,,
